name,geometry.location.lat,geometry.location.lng,review_text,review_rating
Be The Duck,-37.816529,145.009065,"[""I can confidently say that Chris the owners passion for great food shines through in every bite. The cozy atmosphere and friendly service make it a favourite spot to unwind and enjoy a delicious meal. As for the burgers, they are simply outstanding! Each one is crafted with care and bursting with flavour. Whether you're craving a classic cheeseburger or something plantbased, this place has something for everyone. I highly recommend stopping by for a memorable dining experience."", ""I grabbed a take away coffee from here.\n\nThe service was friendly.  My strong skinny latte was good and I liked the latte art.\n\nBut the coffee was watery which was a bit unfortunate.\n\nOverall I'd be happy to go back though and this place has a courtyard and hot food too."", 'My new local is simply tasty.\n\nChris is passionate about his coffee and the quality is evident in the process and taste.\n\nAnd who can go past a ham, cheese and pickles jaffle.', 'Stopped in for a burger on the way to the movies on a Friday night. Delicious, chips were good too. Double patty was the way to go. Will be back!', 'Nice place. We ate here after we went to IKEA.\n\nThe lunch was nice. Staff were friendly.\n\nWheelchair accessible to the front section of venue. Not so for the courtyard out back.\n\nStreet parking available.']","[5, 4, 5, 5, 4]"
Dirty Apron Cafe,-37.7906057,144.9971521,[],[]
Bell Street Coffee Window,-37.8004403,144.9778788,"[""To my taste, the coffee was burnt, not my favourite coffee in Melbourne, but that's my taste, have a try for yourself. The person in the window was quite blunt, and seemed disinterested in serving us. I appreciate it was early (8am), so I'm glad they were open so I could have a coffee, but I didn't feel welcome."", ""The ham, cheese and onion toasted sandwhich was possibly the worst sanga I've had. 15 bucks for a small wonderwhite and plastic American cheese sandwhich that sticks in your teeth and leaves you wanting to go back in time to avoid the whole experience. Please do yourself a favour and order something else.\n\nThis review avoided one star as the juice was nice and service was good"", ""I've been a regular at Bell St Coffee for years, and it's been my go-to spot, and got me through lockdown. Great coffee and super friendly baristas. Whether it was sitting by the window with my dog or enjoying the vibrant atmosphere, it always felt welcoming, and sometimes free treats to try. A real community vibe. I've sent so many people to bell st if they are in the area.\n\nLately, though, things seem to have taken a turn, particularly with one male barista with a beard and tattoos. Today, he didn't greet me but just stared until I spoke. His responses were curt, and he seemed disinterested, a far cry from the warm, engaging service I've become accustomed to. The coffee quality has noticeably dipped, with a burnt taste that suggests a lack of the usual attention to detail.\n\nI'm holding out hope that this is just a blip and not the new norm. Bell St has been a significant part of my daily routine, and I'd love to see it regain the charm and quality that made it so special."", ""Really nice cafe, good coffee. I got a Danish blueberry, I was a big fan, and it was very fresh. I also really enjoyed their Moda water tap, especially the sparkling - it was nice having that available. The seating area outside was also great, especially on the warm day that I visited. It's good to see this kind of activation on a side street off Brunswick Street. A good cafe in area with plenty of options."", 'Coffee ok, milk was foamed up too much though. Only food on offer was pastries, but these were good. Good service and outside seating. Dog friendly which is important!']","[3, 2, 2, 5, 4]"
Stillman Cafe,-37.8216416,145.0081118,"[""Without a doubt the best coffee in Melbourne, I have been to a lot of cafes and Stillman is by far my favourite.\n\nThe owners are so lovely and welcoming and they never fail to make an amazing coffee. The food is also excellent and the overall vibe is just so cozy and inviting.\n\nI feel so lucky to have this as my local cafe and I urge anyone to go and try it as I am 100% positive that you won't regret it"", ""May 2024\n\nStillmancafe in Richmond still make some amazing toasties, coffee, & pastries.\n\nI was invited to try their latest beef brisket toastie and OMG it was amazing!!\n\nMy friend tried the mushroom toastie, and that was equally as good.\n\nThe latte and the cappuccino were perfect, and I was spoilt with the best apple strudel that I've ever had. Big call, but the pastry was light and crispy and the filling, delish!\n\nThat combined with genuinely lovely friendly service made this a great experience.\n\n2023\nI haven't been to Stillman Cafe for some time, so a visit was well overdue.\n\nA small block from the corner of Bridge Road and Burnley Streets, this cafe is easy to find.\n\nThe service is excellent, really friendly answelcoming. It's a very comfortable space.\n\nI ordered a Ruben toastie with pastrami, sauerkraut, dijon mayonnaise, and pickle on seeded bread. OMGosh, this was delicious. The pastrami was excellent quality, the sauerkraut was really tasty, and there wasn't a strong vinegar flavour.\n\nThe bread was great, and the dijon mustard worked perfectly. What a great toastie.\n\nMy partner had a vegetarian toastie, which was called a mushroom melt. This consisted of roasted mushrooms, garlic, and baby spinach. This was another winner, and the toastie was full of well cooked shrooms. An amazing vegetarian toastie.\n\nThis place is definitely worth a visit.\n\nPrevious review January 2020\nThis is a nice new cafe on Burnley Street. It's white and bright inside, and there is a small courtyard w seating for 4 ppl.\n\nI tried a bacon and egg sandwich. This was 2 eggs, lashings of tasty bacon, rocket, and BBQ sauce on some toasted sourdough.\n\nOMGosh, this definitely hit the spot! My sandwich was delicious. The eggs were just runny, the bacon was cooked really well, and the sourdough toast was perfect.\n\nThe service was lovely, friendly, and welcoming. This new place is a must visit!"", 'Great coffee always makes us coming back to this cafe. Friendly staff & good service! Recommended', ""The coffee is good! Hidden gem in the neighborhood. The shop is fully of vintage items like coffee grinders and even the cashier machine is a piece of antique that works! We had their recommended roasted mushroom special. It's was awesome."", 'Love this neighbourhood cafe. We ordered the Salmon Benedict and the Corn fritters and both dishes were full of flavour and super yum. Lovely, relaxed atmosphere, pup friendly and run by an amazing team. We’ll be back... got our eyes on their toastie selection!']","[5, 5, 5, 4, 5]"
Woodside Green,-37.8048663,144.9645004,[],[]
Botanic Cafe,-37.8405446,145.0102374,"[""Disappointing Service Despite a Beautiful Setting\n\nI visited this restaurant yesterday, and while the ambiance and setting were lovely, my experience was marred by the unprofessional behavior of one of the female staff members. We were seated outside and wanted to come inside to check out the croissants and cakes before placing our order. However, the waitress rudely insisted that she would take our order at the table, so we went back outside. When she eventually came over to take our order, she seemed visibly annoyed.\n\nLater, when we couldn't find the restroom, we asked her for directions. She casually pointed towards the mall without mentioning that a code was needed to access the restroom. Fortunately, a male staff member was kind enough to help us out, but this should have been communicated from the start.\n\nTo the female waitress, if you don't enjoy your job, you might want to consider a different line of work. Customers shouldn't have to bear the brunt of your bad mood. It's unfortunate that such a beautifully designed restaurant is overshadowed by poor service."", 'We really enjoyed our brunch here! The staff was very friendly and we were impressed with how fresh all the ingredients were and how good they tasted, we had a great lunch time here, in terms of the restaurant environment, the restaurant was clean and very pretty, it close to the street matching the vibe with the view, they also offered a great selection of different meals including pasta and scrambled egg etc, and in terms of the drinks we enjoyed our coffee very much!', 'Nice French decoration style brunch with various options to choose from! Must seat at balcony if it’s a shine day! Recommend beef jian bing and their cold pressed juicy!', ""I recently visited Botanic Cafe Toorak Valley, and I must say, it was an exceptional experience. The cafe is not only beautiful, but it's also very welcoming and stylish, that makes you feel instantly comfortable.\n\nThe staff at Botanic Cafe are incredibly friendly, and their service is second to none. They greeted me with warm smiles and went above and beyond to make sure my experience was enjoyable. They were attentive and efficient, making sure that I had everything I needed to enjoy my meal.\n\nThe coffee at Botanic Cafe is fantastic, and the presentation is stunning, with vibrant colors and creative designs that are a feast for the eyes. Each sip was an experience in itself, and the flavors were rich and perfectly balanced.\n\nWhat I loved most about Botanic Cafe is the attention to detail that was evident in every aspect of the cafe. From the stylish decor to the creative presentation of the food and drinks, everything was perfect. The ambiance was relaxing, and the atmosphere was lively and energetic, making it the perfect spot to catch up with friends or enjoy a quiet meal alone.\n\nOverall, I had a wonderful experience at Botanic Cafe Toorak Valley, and I would highly recommend it to anyone looking for a stylish and welcoming cafe with excellent food, fantastic coffee, and friendly staff. It's truly a gem that you don't want to miss out on."", 'Great service, nice ambience. Enjoyed the food and our table was well looked after. Nice flavours and presentation. We had a birthday and the staff was very kind, played the birthday song and got our cake with a candle. Thank you for making the celebration special.']","[1, 5, 5, 5, 5]"
Two Birds Cafe,-37.805342,144.985249,"['Came here for breakfast on the weekend and it was absolutely amazing! Went on a Sunday and it was pretty busy but still tables available. We’re greeted and sat straight away with table water and menus. Atmosphere was amazing and staff were very friendly. I do recommend picking your table wisely if they have a few available as it can get very sunny in there. Coffee and banana bread was amazing. Also ordered the eggs Benedict and the garden French toast. Eggs and Benedict was amazing and cooked beautifully. Garden friend toast was good and have never had it cooked that way before. Was very filling and very sweet would of been nice to have another light non sweet element other than the mascarpone to break up the maple syrup, fruit, French toast etc. The food presentation was absolutely amazing and was the same for all the tables around us. I was jealous of what everyone ordered it all looked amazing. Definitely recommend coming here food and drinks are amazing and definitely an enjoyable place!', 'Really tasty food, affordable prices and lots of places to sit inside. The coffee is always solid and they have some nice staff working there. The lunch menu has lots of quick things to eat, and the full brunch menu has all the classic meals and a few unique dishes. It’s also next to a small pocket park so you could get takeaway and sit outside on the grass if it’s a nice day.', 'Two Birds Cafe is amazing! The decor inside is so breezy and light. I love the outside interaction with the street, the area is nice and cozy. We had the breakfast feast and beef burger , they were both delicious. The potato Rosti could have been more like a hash brown, though. Thumbs up all round', 'Recommend, excellent fresh food and a good price and the coffee is great.\nAlso has a great space to work 🧑\u200d💻from with free wifi and sockets to charge your laptop and iPhone 📱. 10/10', 'Great food, tea, coffee & service… Little Pancakes were great size, fluffy and filling 🤩 Poached eggs on sourdough with Avocado and bacon perfect portion 👌']","[5, 5, 5, 5, 5]"
Frankie's Top Shop.,-37.85798,144.9703067,[],[]
Hot Poppy cafe,-37.8047964,144.9491014,"['Delightful experience! Food & drinks served with a touch of elegance, comprised of organic ingredients. Great cafe in North Melbourne.  Highly recommended!', ""One of the best North Melbourne has to offer! An institution for over 20 years! Best Chai Latte I've had in years! Brilliant, reliable coffee, yummy food options, breakfast all day, lovely table service. Indoor and shady outdoor seating + bathroom facilities. As good as always, thanks so much Jodie!"", 'No doubt why Hot poppy is heart of North Melbourne since 20+ years. I am fan of their premium coffee bean. Salmon Benedict,crab omelette & toasties are must try food. I recently had lamb soup as well which was great. I wish they would change their opening hours till longer. Heaters outside in winters & pet friendliness, outdoor as well as indoor seating makes this place more better.Saw some new faces in the cafe recently they were all polite,welcoming & kind.I would definitely recommend 5/5', 'Exceptional service and a delightful culinary experience! The food was absolutely amazing, and the coffee was perfectly brewed. The service was incredibly attentive, and the presentation was impeccable. Highly recommended!', 'We’ve been visiting hot poppy for years and travel from 40 minutes away for the best cafe in Melbourne - we love the atmosphere, the warmth of the team and the food is reliably delicious. The new owners have big shoes to fill, unfortunately today wasn’t the day - the service level has dropped, the portions are smaller, and the prices appear to have gone up, which is a bit disappointing.']","[5, 5, 5, 5, 3]"
Four Miles South,-37.8548151,144.981622,"['I love this place. Really friendly staff, dogs are allowed and my puppy always get a treat. They have amazing chocolate-almond croissant and are very talented in coffee art - I got a beautiful drawing of my puppy.', 'what a vibe ✨the staff are sooo friendly and food is delicious and fairly priced and the atmosphere is light spacious and low key. i hope the chef is being compensated for HER EXCELLENCE SKILL', 'We had a baby shower at Four Miles South on a Sunday and it was a perfect location. There prepared a delicious custom menu, the staff were very attentive and there was plenty of space for guests. Highly recommend for a daytime function!', ""This is our local cafe now. It's usually pretty chill and tucked away from the road a little bit. Modern and clean and fantastic coffee (of course!)\n\nDog friendly, has a deck area, Food is good, staff are nice.\n\nJust a good place."", 'Love this little place! Great brunch menu and the staff were very friendly and the chef managed to accommodate for my dairy allergy.\nWill be back as they have a large dog friendly patio, I find it hard in this area to get good food and have my dog with me without feeling like he’s in the way or going to get trampled on!\nhappy to have stumbled upon this']","[5, 5, 5, 5, 5]"
Dundas & Faussett,-37.8411058,144.954651,[],[]
Hamodava Cafe,-37.812515,144.971628,[],[]
Quarter Two Cafe,-37.7688772,144.9216052,[],[]
Babble Bar & Cafe,-37.848911,144.992096,"[""Oooo, I reckon I'm a bit of a fan of Babble.\nWas lucky to snag a corner table outside during a busy period. Staff were great! Big smile hello, attentive and all rather friendly, even though flat out.\n\nWasn't going to have brekky, but the buzz of the place made it worth a longer stay than my intended coffee.\n\nEven met fellow pooch peeps that were  happy to chat about our fur babies too.\n\nHad the Brekky Burger, and (for me), was yumalicious (don't think that will make it into the Oxford Dictionary), but, it was a pretty good Burger. Side note: I'm not the biggest fan of Brioche with burgers, but this one was just the right sweerness.\n\nZip snd I did a bit of people/pooch watching, had a few coffees and then toddled off, thinking, we'll come back again.\n\nOh, even better, the prices pretty good too, compared to many other caffs in the area #winning heh heh"", 'My favorite brunch ever in Melbourne, love the warm chicken salad and ice coffee. Recommend to many friends and they all loved it', 'The food is always amazing. Me and my boyfriend come here all the time and everything we’ve tried has been so good. My personal favourite might be the chicken burger. The vibes and service are really good as well!! My favourite breakfast/lunch place!', 'Came with friends for Sunday brunch and wasn’t disappointed! Good for a nice brunch on a sunny day with all of your standard brunch items and reasonable pricing. The sautéed mushrooms and eggs Benedict were a highlight!', 'I love this place! The food is amazing. Especially the chai latte! Confidently one of the best chai lattes ive ever tried. I got the babble egg benedict and it tasted like the mcdonalds breakfast burger. Presentation is 10/10. Service was quick and polite! I would definitely come back again.']","[4, 5, 5, 5, 5]"
Boatshed Cafe,-37.840382,144.9669278,[],[]
domain brasserie,-37.8341876,144.9820718,[],[]
Café Felice,-37.81555299999999,144.960237,"[""Went in here on my way to work because the trams were delayed. Didn't even get so much as a hi from either of the two working  which was kinda sad, just told where to tap my card once I'd ordered.\n\nCoffee was not made correctly, I asked for an oat magic but it was filled all the way up to the top of an 8oz cup.\n\nThat being said it still tastes fine, just nothing special.\n\nPrices here are pretty reasonable for coffee though. $4.5 for a reg, with extra charges for alt milk."", 'I haven’t got much to say but it’s the best coffee shop in Melbourne CBD. It’s me saying this as a coffee lover for the past 25 years. Keep up the good work guys!', 'This cafe was a chance find some time ago. It’s the best coffee by far the service is excellent and the food a delight to the palette. The soup of the day is a meal in itself and always very tasty. I’ve always left with a smile.', ""Simple menu, order at the counter.\nMost seating is outside.\nWay too affordable - I don't know how they're making money.\nMost expensive menu item is $14.50 bacon, scrambled eggs and tomato\nI paid $8.50 for 2 thick pieces of fruit toast and a small coffee."", 'This is a gem of CBD cafe. They make an excellent coffee and a killer turkey & salad sandwich. Best of all Sam, Mo & Ahmed are terrific guys who always look after their guests.']","[3, 5, 5, 5, 5]"
phatMILK Café,-37.780876,144.932568,"['the woman give a service so bad.\nShe was like sigh in front of me and bored to get an order from me.\nIt’s so disappointed. I also agree with some comments that price is expensive.\nI spent 22.26 just for toast and latte.\nJust only one time enough for me.', ""I recently had the pleasure of starting my day at Phat Milk Cafe, and it proved to be an exceptional breakfast spot. The cafe exudes a warm and inviting atmosphere, perfect for savoring a leisurely morning meal. The attentive and friendly staff made the experience even more enjoyable, offering recommendations from their delightful breakfast menu.\n\nThe stars of the breakfast show were undoubtedly the Dirty Eggs, Avo Smash, and Knafeh French Toast. Each dish showcased a harmony of flavors and textures, making for a truly satisfying breakfast experience. The use of fresh, high-quality ingredients was evident in every bite.\n\nTo complement my meal, I chose the Berry Smoothie and Chai Latte, both of which were equally impressive. The smoothie was a refreshing and fruity concoction that paired beautifully with my breakfast items, while the Chai Latte provided a comforting and expertly-crafted pick-me-up with its delicate balance of spices.\n\nIn conclusion, Phat Milk Cafe is a must-visit breakfast destination, boasting delectable dishes, exceptional service, and a cozy ambiance. Whether you're looking to indulge in a scrumptious morning meal or simply sip on a delightful beverage, this cafe should be on your breakfast radar. I can't wait to return and explore more of their enticing breakfast offerings!"", ""If you're on the hunt for an extraordinary brunch experience in Melbourne, Phat Milk Cafe in Travancore is the place to be. Tucked away in what appears to be a compact space from the outside, this cafe opens up into a surprisingly spacious dining area complete with a charming courtyard, perfect for a leisurely brunch.\n\nThe menu at Phat Milk is a delightful twist on classic breakfast dishes, elevating them with bold flavors and creative presentations. The Dirty Eggs, priced at $21, are a must-try; crispy tater tots are topped with fried eggs, halloumi, Middle Eastern salsa, avocado, and chipotle mayo, finished with jalapeños and a sprinkle of tajin. It's an explosion of flavors that truly sets this dish apart.\n\nAnother standout is the Avo Smash for $26, which takes your standard avocado toast to the next level with additions like creamy goat cheese, fresh mint, and a vibrant harissa capsicum salsa on a unique soybean and quinoa sourdough base, crowned with a perfectly poached egg.\n\nFor those with a sweet tooth, the Orange Blossom & Berry Acai Bowl and A Dream of Knefeh are sublime. The acai bowl, priced at $21, blends berries with a hint of orange blossom water, adorned with fresh strawberries, blueberries, rose petals, and coconut shavings. It’s a refreshing treat that can be made even more indulgent with an optional dollop of Nutella or peanut butter. The Knefeh, at $28, is a luxurious dessert featuring warm, cheesy pastry layered with pistachios and seasonal fruits, topped with ice cream and pistachio crumble, all enhanced by a hint of rose water.\n\nDrinks are equally impressive, with options like the Berry Blast Smoothie and expertly brewed coffees including a skinny flat white and almond latte, each priced at $5.5, showcasing Melbourne's renowned coffee culture.\n\nService at Phat Milk is as impressive as the food, with staff that are enthusiastic and attentive, making sure every guest feels welcomed and satisfied. The cafe's owner brings an infectious passion to the venue, enhancing the overall dining experience.\n\nOverall, Phat Milk Cafe offers not just a meal, but a memorable dining experience that combines inventive cuisine, a cozy ambiance, and welcoming service. It’s a must-visit for anyone looking to enhance their brunch routine in Melbourne."", 'This cafe blew my mind and tastebuds! Came here for brunch, was seated in a cosy spacious dining room next to a beautiful courtyard. Let me tell you.. the food here is SPECIAL! It elevates classic breakfast staples. The dirty eggs and the acai bowl was incredible. Fresh and bold flavours executed with skill, passion and creativity. Couple this with a nice smoothie and the kind of Melbourne top notch coffee we know and love and i am in heaven. Do yourself a favour and try this gem out for yourself.', 'A cute little cafe serving up some yummy food. I had a refreshing watermelon, orange and mint juice whilst we waited for the food to arrive. We didn’t have to wait long and out came the chicken burger, porridge and knafeh French toast.\n\nAll of the dishes were enjoyable and whilst the French toast was indulgent it wasn’t a huge portion so didn’t feel too heavy. Very prettily presented and definitely something a bit different. The porridge was a healthy choice if you don’t count the caramel which was quite decadent for the morning but it worked. Great flavours on the burger also and I loved the sunny courtyard']","[1, 5, 5, 5, 4]"
